filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
d8b03bef-658b-4217-814f-e1d4771f10fc.fast5	d8b03bef-658b-4217-814f-e1d4771f10fc	e3690464147f831e944be7d71be5c407b681cbb7	0	1946	2	18662.298000	31.724000	25379	TRUE	18662.423000	25279	31.599000	17846	10.979647	0.000000	78.586296	10.234494	78.208229	10.298841
5678d46f-1a85-4093-b165-d9fd9b7d1d64.fast5	5678d46f-1a85-4093-b165-d9fd9b7d1d64	e3690464147f831e944be7d71be5c407b681cbb7	0	286	2	18611.528500	131.025000	104820	TRUE	18611.551000	104802	131.002500	62824	10.853341	0.000000	76.758705	10.965529	78.821617	10.461022
a34bbba9-ce2f-41d1-aec5-a62d5f2e6846.fast5	a34bbba9-ce2f-41d1-aec5-a62d5f2e6846	e3690464147f831e944be7d71be5c407b681cbb7	0	843	2	18581.698750	78.394000	62715	TRUE	18582.403750	62151	77.689000	31867	13.201550	0.000000	78.586296	10.234494	77.903336	10.318974
72e55024-ae4d-409a-805d-e0369f8757bf.fast5	72e55024-ae4d-409a-805d-e0369f8757bf	e3690464147f831e944be7d71be5c407b681cbb7	0	2369	4	18624.172750	70.395500	56316	TRUE	18624.210250	56286	70.358000	36759	10.994535	0.000000	77.855255	10.234494	77.903336	10.021047
9ae5a3d8-abcf-40e2-8322-71f9fbc54ceb.fast5	9ae5a3d8-abcf-40e2-8322-71f9fbc54ceb	e3690464147f831e944be7d71be5c407b681cbb7	0	593	3	18637.638500	64.618750	51695	TRUE	18637.996000	51409	64.261250	34832	11.011582	0.000000	81.144920	10.234494	79.750755	10.379615
bc396c3b-8f94-44b7-974c-aaa6bd079494.fast5	bc396c3b-8f94-44b7-974c-aaa6bd079494	e3690464147f831e944be7d71be5c407b681cbb7	0	1451	2	18699.255500	8.718750	6975	TRUE	18699.885500	6471	8.088750	4316	11.325822	0.000000	76.758705	10.234494	76.995728	10.522498
464ce1d6-1c43-488f-aa6b-ec2a7de4dcbb.fast5	464ce1d6-1c43-488f-aa6b-ec2a7de4dcbb	e3690464147f831e944be7d71be5c407b681cbb7	0	1810	2	18660.697000	56.888500	45510	TRUE	18661.833250	44601	55.752250	30547	10.885628	0.000000	70.910423	9.868977	71.209412	9.712731
f83552a1-b068-4158-a21f-354041895c53.fast5	f83552a1-b068-4158-a21f-354041895c53	e3690464147f831e944be7d71be5c407b681cbb7	0	1297	2	18610.596500	48.354500	38683	TRUE	18610.776500	38539	48.174500	24569	11.849545	0.000000	78.951813	9.868977	78.514343	9.865685
8ea09791-c8bf-4cc3-bc7e-754ad4d39a93.fast5	8ea09791-c8bf-4cc3-bc7e-754ad4d39a93	e3690464147f831e944be7d71be5c407b681cbb7	0	2278	3	18622.122000	54.399000	43519	TRUE	18622.509500	43209	54.011500	31548	9.324169	0.000000	78.586296	10.234494	78.208229	10.139171
4ea9a98e-a838-420a-80e1-9a8a263c194f.fast5	4ea9a98e-a838-420a-80e1-9a8a263c194f	e3690464147f831e944be7d71be5c407b681cbb7	0	1933	3	18547.481500	148.388500	118710	TRUE	18547.546500	118658	148.323500	55909	12.353793	0.000000	78.220779	10.234494	77.599609	9.943062
8e3942f2-c4dc-4227-86f4-91d5eaa34148.fast5	8e3942f2-c4dc-4227-86f4-91d5eaa34148	e3690464147f831e944be7d71be5c407b681cbb7	0	2521	3	18611.140750	70.223000	56178	TRUE	18611.232000	56105	70.131750	36355	12.112868	0.000000	74.931114	10.234494	76.098694	10.119388
81f0e9a9-218a-4980-8c30-ca0c32244976.fast5	81f0e9a9-218a-4980-8c30-ca0c32244976	e3690464147f831e944be7d71be5c407b681cbb7	0	2571	2	18650.664250	70.683000	56546	TRUE	18650.789250	56446	70.558000	36426	12.040727	0.000000	78.586296	10.234494	77.903336	9.846435
ad419355-2499-4317-9348-981f78410a19.fast5	ad419355-2499-4317-9348-981f78410a19	e3690464147f831e944be7d71be5c407b681cbb7	0	302	2	18655.822000	1.511500	1209	TRUE	18655.997000	1069	1.336500	638	11.951835	0.000000	76.758705	10.965529	77.297089	10.543069
469edfbb-adda-4f63-b14b-e71100321ba9.fast5	469edfbb-adda-4f63-b14b-e71100321ba9	e3690464147f831e944be7d71be5c407b681cbb7	0	2411	2	18620.908750	49.791500	39833	TRUE	18621.083750	39693	49.616500	27735	7.888014	0.000000	78.586296	9.137941	76.995728	9.599575
01459bd0-0d29-4dd8-ba32-0b5912738023.fast5	01459bd0-0d29-4dd8-ba32-0b5912738023	e3690464147f831e944be7d71be5c407b681cbb7	0	126	3	18681.692750	26.388000	21110	TRUE	18681.754000	21061	26.326750	13806	12.650819	0.000000	76.027672	10.234494	78.208229	10.481475
20ce4036-98ce-44a2-8cf2-e7f103546254.fast5	20ce4036-98ce-44a2-8cf2-e7f103546254	e3690464147f831e944be7d71be5c407b681cbb7	0	2525	3	18646.473750	74.922750	59938	TRUE	18646.703750	59754	74.692750	38123	10.409200	0.000000	74.200081	9.503459	74.626831	9.562150
ad23ca83-d137-422d-b9b7-77f061de4e51.fast5	ad23ca83-d137-422d-b9b7-77f061de4e51	e3690464147f831e944be7d71be5c407b681cbb7	0	352	1	18618.760000	68.133250	54506	TRUE	18618.893750	54399	67.999500	34469	12.269108	0.000000	77.855255	10.234494	76.995728	10.298841
efe580fd-4b43-4477-aed0-3a7238d286de.fast5	efe580fd-4b43-4477-aed0-3a7238d286de	e3690464147f831e944be7d71be5c407b681cbb7	0	1217	3	18634.213750	74.237500	59390	TRUE	18634.213750	59390	74.237500	41592	10.875790	0.000000	77.489738	10.234494	78.514343	10.625760
6a6032b8-f055-4be1-a047-88c9964c96d6.fast5	6a6032b8-f055-4be1-a047-88c9964c96d6	e3690464147f831e944be7d71be5c407b681cbb7	0	1984	3	18666.135500	20.722250	16577	TRUE	18666.500500	16285	20.357250	11049	11.557300	0.000000	70.179390	9.868977	70.931786	9.693780
134138b7-257d-4b19-b1f1-6368248a86f5.fast5	134138b7-257d-4b19-b1f1-6368248a86f5	e3690464147f831e944be7d71be5c407b681cbb7	0	196	2	18677.098750	5.820250	4656	TRUE	18677.230000	4551	5.689000	3049	11.619370	0.000000	79.317329	10.234494	77.903336	9.865685
18d2888f-cf8f-4038-9e68-f02716c561f5.fast5	18d2888f-cf8f-4038-9e68-f02716c561f5	e3690464147f831e944be7d71be5c407b681cbb7	0	499	3	18648.387500	24.190750	19352	TRUE	18648.646250	19145	23.932000	12608	10.475808	0.000000	76.758705	10.234494	74.626831	9.981977
e3e584c6-9b55-40c7-bdc7-746de73d4ae9.fast5	e3e584c6-9b55-40c7-bdc7-746de73d4ae9	e3690464147f831e944be7d71be5c407b681cbb7	0	65	3	18677.513000	35.715000	28572	TRUE	18677.566750	28529	35.661250	17929	13.246475	0.000000	78.220779	9.503459	76.995728	10.318974
8885a88d-7454-41e6-bb9c-b2883751c5fb.fast5	8885a88d-7454-41e6-bb9c-b2883751c5fb	e3690464147f831e944be7d71be5c407b681cbb7	0	2963	1	18607.156250	78.890250	63112	TRUE	18607.343750	62962	78.702750	42069	10.246673	0.000000	76.758705	9.137941	75.506493	9.618341
9cdd9a2e-df66-4d82-bdc4-5ef5c9997849.fast5	9cdd9a2e-df66-4d82-bdc4-5ef5c9997849	e3690464147f831e944be7d71be5c407b681cbb7	0	1111	1	18647.254500	52.308250	41846	TRUE	18647.519500	41634	52.043250	28827	8.787586	0.000000	76.027672	8.772424	75.212135	10.119388
d541505a-dd7e-49ec-aead-31893eb426f1.fast5	d541505a-dd7e-49ec-aead-31893eb426f1	e3690464147f831e944be7d71be5c407b681cbb7	0	2631	2	18695.359750	22.353500	17882	TRUE	18695.496000	17773	22.217250	10819	10.146056	0.000000	76.758705	10.600012	75.802025	10.139171
9308da69-e874-4774-8f33-d454ca9c9121.fast5	9308da69-e874-4774-8f33-d454ca9c9121	e3690464147f831e944be7d71be5c407b681cbb7	0	363	1	18627.109250	47.102000	37681	TRUE	18627.570500	37312	46.640750	24331	11.603033	0.000000	78.951813	9.868977	78.514343	9.904298
ba5ec074-4a24-4b52-8fcc-00ee17acf39e.fast5	ba5ec074-4a24-4b52-8fcc-00ee17acf39e	e3690464147f831e944be7d71be5c407b681cbb7	0	344	2	18662.435500	77.417000	61933	TRUE	18662.848000	61603	77.004500	42295	9.546720	0.000000	81.510437	9.868977	79.439850	11.135700
df7118ee-88b2-48a2-93ee-91d1da988b21.fast5	df7118ee-88b2-48a2-93ee-91d1da988b21	e3690464147f831e944be7d71be5c407b681cbb7	0	2139	3	18674.055750	72.142250	57713	TRUE	18674.069500	57702	72.128500	38635	10.163013	0.000000	79.317329	10.600012	80.376244	9.788909
3ff2b9bb-4266-4f49-94f8-98c91b11e9d2.fast5	3ff2b9bb-4266-4f49-94f8-98c91b11e9d2	e3690464147f831e944be7d71be5c407b681cbb7	0	1231	1	18676.718500	23.714750	18971	TRUE	18676.813500	18895	23.619750	13680	8.793205	0.000000	77.489738	10.234494	77.297089	10.481475
95a7d462-e187-49ed-8faf-051b184ca2af.fast5	95a7d462-e187-49ed-8faf-051b184ca2af	e3690464147f831e944be7d71be5c407b681cbb7	0	1646	2	18633.223500	28.567750	22854	TRUE	18633.397250	22715	28.394000	14287	8.873149	0.000000	77.855255	9.868977	76.995728	10.178854
f31aa3aa-50d6-46aa-92f3-987565642c03.fast5	f31aa3aa-50d6-46aa-92f3-987565642c03	e3690464147f831e944be7d71be5c407b681cbb7	0	2812	2	18696.128750	15.233250	12186	TRUE	18696.341250	12016	15.020750	7765	11.687601	0.000000	78.586296	10.234494	76.396545	11.092287
381d26c8-5f78-49e3-ba6b-16a097bc8720.fast5	381d26c8-5f78-49e3-ba6b-16a097bc8720	e3690464147f831e944be7d71be5c407b681cbb7	0	1972	2	18686.937000	34.814750	27851	TRUE	18687.230750	27616	34.521000	18539	9.620859	0.000000	73.469048	11.331047	73.757393	10.178854
378769d8-0063-4562-a2c1-cdb84b970341.fast5	378769d8-0063-4562-a2c1-cdb84b970341	e3690464147f831e944be7d71be5c407b681cbb7	0	1325	2	18662.233000	55.438000	44350	TRUE	18662.300500	44296	55.370500	30672	11.940397	0.000000	80.779396	10.234494	80.376244	10.605026
b617f0c7-8a62-46c6-a1cb-9314af37c28c.fast5	b617f0c7-8a62-46c6-a1cb-9314af37c28c	e3690464147f831e944be7d71be5c407b681cbb7	0	2344	2	18635.760500	59.778500	47822	TRUE	18635.991750	47637	59.547250	31413	10.593471	0.000000	81.875954	10.234494	80.690842	10.709099
4247a5a5-f3eb-4ed3-9fc6-210f9029931d.fast5	4247a5a5-f3eb-4ed3-9fc6-210f9029931d	e3690464147f831e944be7d71be5c407b681cbb7	0	330	2	18689.485250	47.687250	38149	TRUE	18690.174000	37598	46.998500	24735	11.575099	0.000000	77.855255	10.234494	77.599609	9.884972
cb63bf1b-9ccb-4f18-98a4-890c49b29d11.fast5	cb63bf1b-9ccb-4f18-98a4-890c49b29d11	e3690464147f831e944be7d71be5c407b681cbb7	0	1361	3	18582.655500	80.146250	64117	TRUE	18582.818000	63987	79.983750	43280	11.883870	0.000000	82.606987	10.234494	81.323700	10.258689
53993cc6-f422-4999-a484-41d8a1b21a6e.fast5	53993cc6-f422-4999-a484-41d8a1b21a6e	e3690464147f831e944be7d71be5c407b681cbb7	0	1265	2	18627.400000	32.386750	25909	TRUE	18627.792500	25595	31.994250	17516	11.230965	0.000000	70.910423	9.137941	69.832092	10.040639
973239c5-6f41-4e71-82ee-6842d9128650.fast5	973239c5-6f41-4e71-82ee-6842d9128650	e3690464147f831e944be7d71be5c407b681cbb7	0	351	2	18730.378500	4.447000	3557	TRUE	18730.394750	3544	4.430750	2771	7.842142	0.000000	76.758705	9.137941	72.898087	10.461022
7cfa43b9-8715-4efa-893d-5c6fbf3aff93.fast5	7cfa43b9-8715-4efa-893d-5c6fbf3aff93	e3690464147f831e944be7d71be5c407b681cbb7	0	1420	2	18680.563750	37.153750	29723	TRUE	18680.638750	29663	37.078750	17962	11.834484	0.000000	80.048363	10.600012	78.514343	11.027483
60e94aa1-e740-4b3a-812b-ecd730eb6564.fast5	60e94aa1-e740-4b3a-812b-ecd730eb6564	e3690464147f831e944be7d71be5c407b681cbb7	0	843	2	18660.363000	26.278750	21023	TRUE	18660.621750	20816	26.020000	13877	8.899503	0.000000	78.586296	10.965529	78.208229	10.793092
9dfb007d-8645-43bc-9e6a-ed9ea0ed56e8.fast5	9dfb007d-8645-43bc-9e6a-ed9ea0ed56e8	e3690464147f831e944be7d71be5c407b681cbb7	0	1815	2	18633.115250	101.197500	80958	TRUE	18633.205250	80886	101.107500	54895	11.901733	0.000000	78.951813	10.234494	79.130135	10.119388
db661a06-723e-4ed7-ad88-62a216a275b7.fast5	db661a06-723e-4ed7-ad88-62a216a275b7	e3690464147f831e944be7d71be5c407b681cbb7	0	915	4	18738.142000	2.481000	1984	TRUE	18738.142000	1984	2.481000	1160	8.818497	0.000000	77.489738	11.696565	64.081535	9.750745
dcde6846-b397-4ccf-9ef6-2c6bae15d4f2.fast5	dcde6846-b397-4ccf-9ef6-2c6bae15d4f2	e3690464147f831e944be7d71be5c407b681cbb7	0	1091	1	18640.359750	68.620000	54896	TRUE	18640.359750	54896	68.620000	23299	8.402047	0.000000	77.124222	10.234494	74.335876	9.731720
27ad3a15-9432-4d86-b4e0-5c378426ec70.fast5	27ad3a15-9432-4d86-b4e0-5c378426ec70	e3690464147f831e944be7d71be5c407b681cbb7	0	2229	2	18640.416500	106.724500	85379	TRUE	18640.435250	85364	106.705750	60101	10.126042	0.000000	74.200081	9.868977	76.396545	10.379615
b9c6d556-80a6-46ce-bdb6-7b29fa9797dd.fast5	b9c6d556-80a6-46ce-bdb6-7b29fa9797dd	e3690464147f831e944be7d71be5c407b681cbb7	0	608	2	18671.096500	77.375250	61900	TRUE	18671.375250	61677	77.096500	41025	9.365413	0.000000	78.220779	10.600012	76.396545	10.099642
83af9593-50b5-4e0c-aec8-e5b1cc855cec.fast5	83af9593-50b5-4e0c-aec8-e5b1cc855cec	e3690464147f831e944be7d71be5c407b681cbb7	0	2202	2	18598.363500	106.841000	85472	TRUE	18598.383500	85456	106.821000	57611	11.148942	0.000000	76.393188	9.868977	76.098694	10.021047
3f981ac9-628e-4d2c-b7eb-21e95b50ba7c.fast5	3f981ac9-628e-4d2c-b7eb-21e95b50ba7c	e3690464147f831e944be7d71be5c407b681cbb7	0	2478	4	18600.647750	58.393500	46714	TRUE	18600.976500	46451	58.064750	28875	10.156190	0.000000	69.813873	9.137941	70.379791	9.788909
335bff69-293c-4d29-b80e-e851a28458e9.fast5	335bff69-293c-4d29-b80e-e851a28458e9	e3690464147f831e944be7d71be5c407b681cbb7	0	2390	3	18651.454500	20.826750	16661	TRUE	18651.500750	16624	20.780500	11110	11.071264	0.000000	80.413879	9.868977	78.514343	10.318974
5928c9b4-843c-450e-a5fa-f728cf5088b1.fast5	5928c9b4-843c-450e-a5fa-f728cf5088b1	e3690464147f831e944be7d71be5c407b681cbb7	0	1393	4	18665.848000	3.805500	3044	TRUE	18666.033000	2896	3.620500	1750	9.650072	0.000000	78.951813	9.868977	77.599609	11.005966
ecb9bced-2e6b-4cf9-80c5-41b8bce7f427.fast5	ecb9bced-2e6b-4cf9-80c5-41b8bce7f427	e3690464147f831e944be7d71be5c407b681cbb7	0	1782	4	18602.070500	98.325500	78660	TRUE	18602.198000	78558	98.198000	47845	11.406237	0.000000	78.586296	10.234494	80.062904	11.092287
d2b467be-8974-41fb-8689-4c2721f6e289.fast5	d2b467be-8974-41fb-8689-4c2721f6e289	e3690464147f831e944be7d71be5c407b681cbb7	0	1197	2	18583.343250	108.774000	87019	TRUE	18583.343250	87019	108.774000	56981	9.856377	0.000000	77.855255	10.234494	74.918900	10.298841
d8cd8e54-2d2f-41c3-877c-395abb06b24d.fast5	d8cd8e54-2d2f-41c3-877c-395abb06b24d	e3690464147f831e944be7d71be5c407b681cbb7	0	2188	1	18645.339000	76.988250	61590	TRUE	18645.815250	61209	76.512000	41533	10.935328	0.000000	72.372498	9.503459	71.488106	10.119388
6785889d-c3ab-42b9-88db-64301c93bd4d.fast5	6785889d-c3ab-42b9-88db-64301c93bd4d	e3690464147f831e944be7d71be5c407b681cbb7	0	1132	2	18653.086750	94.034750	75227	TRUE	18653.166750	75163	93.954750	47416	11.427589	0.000000	76.758705	11.696565	78.514343	11.005966
638de817-d6ba-44c4-8f1a-ddbb2a58fe4e.fast5	638de817-d6ba-44c4-8f1a-ddbb2a58fe4e	e3690464147f831e944be7d71be5c407b681cbb7	0	1431	3	18631.893250	66.878500	53502	TRUE	18631.963250	53446	66.808500	33061	9.195384	0.000000	73.469048	9.137941	71.767914	10.060267
4094b602-0e2a-486f-a39d-7bf610e61f5d.fast5	4094b602-0e2a-486f-a39d-7bf610e61f5d	e3690464147f831e944be7d71be5c407b681cbb7	0	1667	2	18598.898750	95.115750	76092	TRUE	18598.941250	76058	95.073250	51559	11.077825	0.000000	76.758705	8.772424	75.802025	9.827221
682909cc-9e46-4977-9856-4e4ae8e53d79.fast5	682909cc-9e46-4977-9856-4e4ae8e53d79	e3690464147f831e944be7d71be5c407b681cbb7	0	2628	3	18715.008500	29.618500	23694	TRUE	18715.211000	23532	29.416000	11472	10.641272	0.000000	78.951813	9.868977	76.995728	10.772033
6a8d31f4-923a-46e4-b3a3-bc1f91969b76.fast5	6a8d31f4-923a-46e4-b3a3-bc1f91969b76	e3690464147f831e944be7d71be5c407b681cbb7	0	947	2	18615.632000	62.544000	50035	TRUE	18615.780750	49916	62.395250	32990	10.400168	0.000000	77.124222	10.234494	77.903336	9.712731
94abb425-3541-477e-bcd1-69ff97e93774.fast5	94abb425-3541-477e-bcd1-69ff97e93774	e3690464147f831e944be7d71be5c407b681cbb7	0	901	2	18676.707250	37.691250	30153	TRUE	18676.801000	30078	37.597500	18129	9.963405	0.000000	74.565598	9.868977	75.506493	10.238671
92746f87-f392-4357-b8aa-c73dc51ec037.fast5	92746f87-f392-4357-b8aa-c73dc51ec037	e3690464147f831e944be7d71be5c407b681cbb7	0	2541	2	18677.849250	29.937750	23950	TRUE	18678.120500	23733	29.666500	16570	10.291731	0.000000	77.855255	9.868977	76.396545	10.667349
b45f3208-6be8-4473-b7cb-b0f551c08d74.fast5	b45f3208-6be8-4473-b7cb-b0f551c08d74	e3690464147f831e944be7d71be5c407b681cbb7	0	962	4	18654.799750	78.463500	62770	TRUE	18654.884750	62702	78.378500	36704	12.913020	0.000000	81.875954	10.965529	80.062904	11.244981
9d2934ea-edd8-4410-a81c-7ffc69b14b8b.fast5	9d2934ea-edd8-4410-a81c-7ffc69b14b8b	e3690464147f831e944be7d71be5c407b681cbb7	0	1192	1	18677.723000	23.227000	18581	TRUE	18678.086750	18290	22.863250	12617	11.558741	0.000000	82.241470	9.137941	79.439850	10.793092
6ec5a071-fdea-43c8-abbc-24f37d1f7ef2.fast5	6ec5a071-fdea-43c8-abbc-24f37d1f7ef2	e3690464147f831e944be7d71be5c407b681cbb7	0	730	2	18709.835750	27.720500	22176	TRUE	18709.880750	22140	27.675500	13881	8.390670	0.000000	75.662155	9.868977	75.212135	10.543069
7e2cd727-18d1-476e-82f3-c502413ce628.fast5	7e2cd727-18d1-476e-82f3-c502413ce628	e3690464147f831e944be7d71be5c407b681cbb7	0	666	3	18674.785500	67.466500	53973	TRUE	18675.229250	53618	67.022750	35369	12.211145	0.000000	78.586296	10.600012	79.130135	10.667349
3110c99e-ed1d-4480-921e-99190282880a.fast5	3110c99e-ed1d-4480-921e-99190282880a	e3690464147f831e944be7d71be5c407b681cbb7	0	462	4	18655.679750	35.646500	28517	TRUE	18655.777250	28439	35.549000	18044	11.233927	0.000000	76.393188	10.600012	77.297089	10.625760
214dc1de-5aeb-43da-9242-014c396d41fc.fast5	214dc1de-5aeb-43da-9242-014c396d41fc	e3690464147f831e944be7d71be5c407b681cbb7	0	1960	2	18643.043500	66.677750	53342	TRUE	18643.062250	53327	66.659000	35573	10.135646	0.000000	76.758705	9.868977	75.212135	9.712731
6b82ce57-0fbe-4297-98a4-087e05802fdb.fast5	6b82ce57-0fbe-4297-98a4-087e05802fdb	e3690464147f831e944be7d71be5c407b681cbb7	0	2186	1	18618.004500	59.508000	47606	TRUE	18618.088250	47539	59.424250	32520	9.678500	0.000000	77.855255	9.868977	76.396545	9.962500
d3b8afd4-7ad7-48ce-9d54-33cf25669fa7.fast5	d3b8afd4-7ad7-48ce-9d54-33cf25669fa7	e3690464147f831e944be7d71be5c407b681cbb7	0	927	4	18625.815500	30.366250	24293	TRUE	18625.913000	24215	30.268750	16218	9.155755	0.000000	77.855255	9.868977	75.802025	9.827221
9fd0bd7c-00aa-4ba7-8dc8-7967459c79bb.fast5	9fd0bd7c-00aa-4ba7-8dc8-7967459c79bb	e3690464147f831e944be7d71be5c407b681cbb7	0	823	4	18668.468000	30.470000	24376	TRUE	18668.496750	24353	30.441250	16385	10.564540	0.000000	78.586296	10.234494	77.297089	10.399908
f73df301-007e-44f9-8548-1b3225bdcbfd.fast5	f73df301-007e-44f9-8548-1b3225bdcbfd	e3690464147f831e944be7d71be5c407b681cbb7	0	2473	4	18704.521750	18.226000	14580	TRUE	18705.085500	14129	17.662250	9197	11.570550	0.000000	75.662155	10.234494	75.212135	10.835334
64dbea68-4fa7-482f-bd7f-52fe12f60259.fast5	64dbea68-4fa7-482f-bd7f-52fe12f60259	e3690464147f831e944be7d71be5c407b681cbb7	0	1186	1	18659.956500	15.816750	12653	TRUE	18660.309000	12371	15.464250	8677	11.730011	0.000000	78.951813	10.600012	79.439850	9.884972
92f09728-e843-4727-b948-819f4194dfb0.fast5	92f09728-e843-4727-b948-819f4194dfb0	e3690464147f831e944be7d71be5c407b681cbb7	0	1493	3	18718.806250	11.739250	9391	TRUE	18718.912500	9306	11.633000	5497	11.118302	0.000000	76.027672	9.868977	76.995728	10.461022
ec449f6f-9ad1-4af8-9cdc-452a073bdba2.fast5	ec449f6f-9ad1-4af8-9cdc-452a073bdba2	e3690464147f831e944be7d71be5c407b681cbb7	0	1693	2	18683.372750	41.758000	33406	TRUE	18683.554000	33261	41.576750	22661	11.172894	0.000000	78.951813	10.600012	77.903336	10.139171
19c00930-416f-42cf-b2f4-abcd853013ba.fast5	19c00930-416f-42cf-b2f4-abcd853013ba	e3690464147f831e944be7d71be5c407b681cbb7	0	1450	2	18692.464000	5.696250	4557	TRUE	18692.476500	4547	5.683750	3367	7.853070	0.000000	76.027672	9.868977	74.046059	9.267954
6b66844d-814b-4086-8814-df21de9ff5db.fast5	6b66844d-814b-4086-8814-df21de9ff5db	e3690464147f831e944be7d71be5c407b681cbb7	0	1553	2	18627.712000	48.518250	38814	TRUE	18627.758250	38777	48.472000	23826	10.597539	0.000000	75.296638	10.234494	76.396545	9.923660
668661d1-1f21-415f-a6d8-eb341b46728a.fast5	668661d1-1f21-415f-a6d8-eb341b46728a	e3690464147f831e944be7d71be5c407b681cbb7	0	906	1	18605.377250	55.142750	44114	TRUE	18605.929750	43672	54.590250	31595	9.054398	0.000000	80.413879	9.137941	79.750755	10.688203
b3cc7645-20a8-4db1-9060-3cbded8a36a9.fast5	b3cc7645-20a8-4db1-9060-3cbded8a36a9	e3690464147f831e944be7d71be5c407b681cbb7	0	860	1	18634.158500	52.045500	41636	TRUE	18634.257250	41557	51.946750	29067	9.221025	0.000000	80.413879	10.234494	80.376244	10.835334
0af63848-f22f-4861-8226-a3159b4fbc74.fast5	0af63848-f22f-4861-8226-a3159b4fbc74	e3690464147f831e944be7d71be5c407b681cbb7	0	866	1	18678.359000	70.194250	56155	TRUE	18678.517750	56028	70.035500	38104	11.129193	0.000000	81.144920	10.600012	79.750755	10.379615
48377443-3556-4232-a66e-21ee04d894bc.fast5	48377443-3556-4232-a66e-21ee04d894bc	e3690464147f831e944be7d71be5c407b681cbb7	0	518	2	18636.199250	56.563000	45250	TRUE	18636.404250	45086	56.358000	29776	11.177099	0.000000	77.489738	10.234494	76.695564	10.218695
03bf18a8-a8d9-4332-af7b-61c3552f8e2c.fast5	03bf18a8-a8d9-4332-af7b-61c3552f8e2c	e3690464147f831e944be7d71be5c407b681cbb7	0	814	3	18625.516250	42.501500	34001	TRUE	18625.551250	33973	42.466500	23103	10.417177	0.000000	82.606987	10.234494	80.062904	10.461022
458b91ef-35ea-479d-b85c-3e6cff45ca82.fast5	458b91ef-35ea-479d-b85c-3e6cff45ca82	e3690464147f831e944be7d71be5c407b681cbb7	0	1911	2	18617.166750	53.755250	43004	TRUE	18617.230500	42953	53.691500	23432	9.442106	0.000000	76.758705	10.600012	77.599609	9.846435
9f473c34-daa1-49ae-a23a-1fa8b3dde64d.fast5	9f473c34-daa1-49ae-a23a-1fa8b3dde64d	e3690464147f831e944be7d71be5c407b681cbb7	0	2795	4	18619.623250	42.249250	33799	TRUE	18619.684500	33750	42.188000	23056	10.352495	0.000000	77.124222	9.868977	76.098694	9.788909
d2fca32a-48c0-4b44-8e71-bae779dbd0ab.fast5	d2fca32a-48c0-4b44-8e71-bae779dbd0ab	e3690464147f831e944be7d71be5c407b681cbb7	0	2044	2	18673.330250	38.134000	30507	TRUE	18673.585250	30303	37.879000	19383	8.021894	0.000000	78.220779	10.234494	77.599609	10.522498
d0be22d0-0134-4dd5-9204-361a1a71e117.fast5	d0be22d0-0134-4dd5-9204-361a1a71e117	e3690464147f831e944be7d71be5c407b681cbb7	0	1330	2	18535.602750	124.062250	99249	TRUE	18535.875250	99031	123.789750	65583	10.150778	0.000000	77.124222	9.868977	75.802025	10.625760
ce8f942c-07ee-4242-8cff-62703ca1034b.fast5	ce8f942c-07ee-4242-8cff-62703ca1034b	e3690464147f831e944be7d71be5c407b681cbb7	0	2455	2	18662.223000	17.900750	14320	TRUE	18662.453000	14136	17.670750	8931	12.063569	0.000000	75.662155	9.503459	74.918900	10.399908
55d2d436-f157-41df-a289-7263734fde11.fast5	55d2d436-f157-41df-a289-7263734fde11	e3690464147f831e944be7d71be5c407b681cbb7	0	279	2	18697.784500	40.017750	32014	TRUE	18697.960750	31873	39.841500	23518	10.204564	0.000000	77.124222	10.600012	77.903336	10.501966
1e4fdf38-3302-4915-b3e6-5de7629ceb9a.fast5	1e4fdf38-3302-4915-b3e6-5de7629ceb9a	e3690464147f831e944be7d71be5c407b681cbb7	0	949	3	18598.294000	95.616250	76493	TRUE	18598.882750	76022	95.027500	49835	8.963737	0.000000	77.489738	10.965529	79.130135	10.461022
ae82f99f-10b7-415e-98a5-3671f2de0639.fast5	ae82f99f-10b7-415e-98a5-3671f2de0639	e3690464147f831e944be7d71be5c407b681cbb7	0	2654	3	18636.057250	44.917250	35933	TRUE	18636.177250	35837	44.797250	23538	10.649321	0.000000	80.413879	9.868977	78.208229	10.060267
ed3b8397-8100-42db-824d-bb53c4ff0a2b.fast5	ed3b8397-8100-42db-824d-bb53c4ff0a2b	e3690464147f831e944be7d71be5c407b681cbb7	0	2171	1	18627.126000	81.352000	65081	TRUE	18627.223500	65003	81.254500	44050	10.161759	0.000000	71.275940	9.503459	70.655258	9.712731
c92b0518-fb87-4154-97b8-a52738e4e2f5.fast5	c92b0518-fb87-4154-97b8-a52738e4e2f5	e3690464147f831e944be7d71be5c407b681cbb7	0	1981	2	18636.796000	32.808000	26246	TRUE	18637.002250	26081	32.601750	18384	9.883409	0.000000	74.931114	9.868977	74.918900	9.923660
